Class Accuracy,Label Accuracy,Mean Error,Class Recall,Class Precision,Class F1,Label Recall,Label Precision,Label F1,Resampling Scenario,Model
0.8951398135818908,0.9715518197958278,1.6277777777777778,0.7338272107242003,0.9099076909054212,0.8211364790410574,0.9401285068598791,0.9921892465271606,0.9647650641426649,No Resampling,Multiclass
0.9387483355525965,0.9856025299600533,1.4103260869565217,0.9057780682683868,0.7452799409317888,0.8274881814710028,0.9901076880612253,0.974546290499417,0.9819487080651249,No Resampling,Multilabel
0.6978195739014648,0.9084415224145583,1.8179564858165795,0.604076280875029,0.7815770817050837,0.6391830218182171,0.8683688500888577,0.9360419278867241,0.8933298414371434,Class Resampled,Multiclass
0.9228528628495339,0.9790557035064359,1.62891046386192,0.9113210723171148,0.6904268266996256,0.8115928266316992,0.9580128818207053,0.9975201854085983,0.9773451470300452,Class Resampled,Multilabel
0.8957223701731025,0.9721621171770972,1.601755786113328,0.8651506037538503,0.7475439589423394,0.8045287328125766,0.9666163941527444,0.9690070677934708,0.9675560303520693,Label Resampled,Multiclass
0.9832723035952063,0.9967127163781625,1.1791044776119404,0.977388494919232,0.8797096653006773,0.9455986372608443,0.9980549086401006,0.9949170542251567,0.9964781245925852,Label Resampled,Multilabel
0.8772470039946738,0.9682645361739902,1.551186440677966,0.8280447800702039,0.7437695987243476,0.8022140936512404,0.9600851465142194,0.9734593988437245,0.9661174652039147,Adaptive Resampled,Multiclass
0.9856025299600533,0.997309143364403,1.1213872832369942,0.975016562078663,0.8442903307335979,0.9400862511450256,0.9964192413435954,0.9979542769820853,0.9971841814566575,Adaptive Resampled,Multilabel
0.8967210386151797,0.9723424323124723,1.6067687348912167,0.7463629279536784,0.9141863316457751,0.8336684073834163,0.9420161070114642,0.992374366838863,0.9659233942539238,No Resampling,Multiclass
0.9417443408788282,0.9863515312916112,1.4057142857142857,0.9132962701430943,0.7343462748045653,0.8290706156886934,0.99054113169258,0.975527642274992,0.9826688973097304,No Resampling,Multilabel
0.698818242343542,0.9107162671992899,1.778668140370268,0.6025933414189495,0.7911459394823936,0.6624643692610911,0.87618075641999,0.9360589096432016,0.8982305725795054,Class Resampled,Multiclass
0.9280126498002663,0.9807478916999556,1.6046242774566475,0.9223843745917252,0.708401737800268,0.8294846200029793,0.9618629619746694,0.997530248781184,0.9793557704514617,Class Resampled,Multilabel
0.8974700399467377,0.9730498224589437,1.5771103896103895,0.8621594039483622,0.7444160530850797,0.8099443375876328,0.9676258239426384,0.9706314418325573,0.9688886743279165,Label Resampled,Multiclass
0.9831058588548602,0.9966988459831336,1.1724137931034482,0.9789574241301315,0.8798110866253652,0.9451296200521684,0.9979848395109828,0.9948781195923678,0.9964236806879115,Label Resampled,Multilabel
0.878994673768309,0.969207723035952,1.5268225584594224,0.8060735699003302,0.742609360942697,0.802075696474286,0.9626134372700322,0.9739976199947628,0.9677930553460953,Adaptive Resampled,Multiclass
0.9848535286284953,0.9971149578339991,1.1428571428571428,0.975085049983366,0.8435673165681774,0.9391088958648555,0.9959236163293504,0.9978907310514269,0.996904229614278,Adaptive Resampled,Multilabel
0.8951398135818908,0.9720372836218375,1.6,0.7457207867283406,0.9021793070747529,0.827452004581575,0.9413051665265098,0.9921368862476051,0.9653678210020201,No Resampling,Multiclass
0.9379161118508655,0.9857967154904572,1.3726541554959786,0.8907908806426358,0.7419033607452605,0.8395099181002971,0.9898505779315308,0.9749990322236136,0.9820484308763527,No Resampling,Multilabel
0.6956557922769641,0.9095511540168664,1.783155592015313,0.629062332489289,0.8040844959745409,0.6647376870138141,0.8714252449370194,0.9365687748690975,0.8953812251252162,Class Resampled,Multiclass
0.9308422103861518,0.9813998002663116,1.6137184115523466,0.8994621424348449,0.7102051212423491,0.8314741656030209,0.9627340866500816,0.9976476200270454,0.9798635014946656,Class Resampled,Multilabel
0.9017143808255659,0.9740901020861075,1.5817104149026249,0.8903700046643053,0.7117071678449429,0.8079419723117635,0.969346495498121,0.970854434387629,0.969885069617861,Label Resampled,Multiclass
0.9835219707057257,0.996754327563249,1.1818181818181819,0.9770748915076309,0.8814044185469143,0.9464228041944859,0.9980761319517861,0.9949345685879639,0.9964975751901245,Label Resampled,Multilabel
0.8801597869507324,0.9697070572569907,1.5166666666666666,0.8273852319247421,0.7797921672398558,0.8120001684658109,0.9620545845266638,0.9747414514714002,0.9678272659569788,Adaptive Resampled,Multiclass
0.9856025299600533,0.9972397913892588,1.1502890173410405,0.956648686538386,0.8396199359988462,0.9441396198850003,0.9962893104294773,0.9979753113649513,0.9971295475739875,Adaptive Resampled,Multilabel
0.8939747003994674,0.9722037283621837,1.5729984301412874,0.7238861250721632,0.9000059453406399,0.8216360785386991,0.9417428615028941,0.9924999654229518,0.9658053023733931,No Resampling,Multiclass
0.9424933422103862,0.9862821793164669,1.431259044862518,0.9125590551718981,0.7500185961306988,0.8335333366275641,0.990475525989918,0.975369880385577,0.9825556184622116,No Resampling,Multilabel
0.6949900133155792,0.9087328007101643,1.795361527967258,0.5958427961638197,0.7571141645778932,0.6595038795275499,0.8701204272141313,0.9364109575944745,0.8949426449647525,Class Resampled,Multiclass
0.9254327563249002,0.9803456502441189,1.5814732142857142,0.9056910075635995,0.7066745394382803,0.823283871678102,0.9608906703117407,0.9976240081859452,0.9788984323298946,Class Resampled,Multilabel
0.8978861517976032,0.9729804704837994,1.5876120619396903,0.8727603850229327,0.7196738603573952,0.8037004389700602,0.9673597215177786,0.9710288259039226,0.9689610992820396,Label Resampled,Multiclass
0.9832723035952063,0.9967127163781625,1.1791044776119404,0.9767967376332524,0.8795095497994213,0.9438331991522967,0.9980399316989406,0.9948213744734895,0.9964227421150001,Label Resampled,Multilabel
0.8812416777629827,0.9691938526409232,1.5564120532585843,0.8152673417153701,0.7650520611939252,0.801947790045161,0.9617457056970373,0.9739618959997239,0.9672602835994284,Adaptive Resampled,Multiclass
0.9856025299600533,0.9972397913892588,1.1502890173410405,0.9747718956158169,0.8509292015928424,0.9444891483312369,0.9961265523282646,0.9980636506170337,0.9970922883172696,Adaptive Resampled,Multilabel
0.8948901464713716,0.9718430980914337,1.6072842438638164,0.7412770955976836,0.9036482748927868,0.8253049364417135,0.9399125026892413,0.9925846225316959,0.9648062978015268,No Resampling,Multiclass
0.938332223701731,0.9855747891699955,1.4035087719298245,0.8936825085830281,0.7491925923859898,0.8444708178604222,0.9894689397585953,0.9749646188174258,0.981859735995449,No Resampling,Multilabel
0.6902463382157124,0.9065828894806924,1.8095110155830199,0.5896686823959952,0.7403150735636981,0.6456705974013128,0.86901844901171,0.9334722158397485,0.8923950143029583,Class Resampled,Multiclass
0.9276797603195739,0.9800959831335997,1.6513233601841197,0.8917279082926186,0.692424050564959,0.819616462204014,0.9601283904424941,0.9977572703631425,0.9785648162657224,Class Resampled,Multilabel
0.8987183754993342,0.9736323790501553,1.562037797863599,0.872008851456212,0.7191903120890903,0.8032376972688708,0.9680908784471166,0.9715033956465038,0.9695503801241111,Label Resampled,Multiclass
0.9834387483355526,0.996754327563249,1.1758793969849246,0.9774861112083059,0.8764427385591099,0.9423986061091202,0.9980109260138263,0.9949616942087864,0.9964787566303553,Label Resampled,Multilabel
0.8808255659121171,0.9687083888149135,1.5754189944134078,0.8238390584005558,0.7655607283475956,0.8222430162773186,0.9610493962276191,0.9737074026576525,0.966745982994992,Adaptive Resampled,Multiclass
0.9853528628495339,0.997212050599201,1.1420454545454546,0.9577156479379217,0.8418693324534222,0.9377455512023792,0.9963170983406257,0.9978884769906661,0.9970999512059736,Adaptive Resampled,Multilabel
0.8939747003994674,0.9719540612516645,1.58712715855573,0.7266959071380376,0.8842270216954289,0.8268202743291477,0.9405836779515068,0.9924696738747496,0.9651113388970224,No Resampling,Multiclass
0.9418275632490013,0.9865318464269862,1.3891273247496423,0.9003338619372888,0.7324381101440555,0.8254297421603832,0.9899502347729031,0.9767416033461999,0.9830432826522125,No Resampling,Multilabel
0.6944074567243675,0.9085386151797603,1.7957516339869282,0.5834356213863573,0.7525597263209922,0.6479523692459906,0.8701281621124397,0.9357545842626612,0.8944467813878755,Class Resampled,Multiclass
0.9276797603195739,0.9804843541944075,1.619102416570771,0.9068621878587795,0.7018789057514878,0.8200313397773166,0.9604371694927615,0.997796680979576,0.9787387372847203,Class Resampled,Multilabel
0.9008821571238349,0.9740901020861075,1.568429890848027,0.8690300780106666,0.7342289832388137,0.8029835577797401,0.9689872757024601,0.9716786079660104,0.9701364259682134,Label Resampled,Multiclass
0.9835219707057257,0.9967127163781625,1.196969696969697,0.977776602431193,0.8768961525805825,0.943076174842899,0.9979727865029591,0.9949277458864159,0.9964423252523907,Label Resampled,Multilabel
0.8783288948069241,0.9689025743453173,1.533515731874145,0.8021230078848366,0.7518636681585493,0.8013211526285473,0.9605499176982777,0.9740053071591198,0.9666762726072414,Adaptive Resampled,Multiclass
0.9852696404793608,0.9971843098091434,1.1468926553672316,0.9749556962164535,0.8534975624093082,0.9426582419696654,0.9962631668104276,0.9978827358443573,0.997070138173397,Adaptive Resampled,Multilabel
0.8936418109187749,0.9712050599201065,1.624413145539906,0.7169453785488272,0.8695914531116568,0.8203742313806418,0.9394909589498578,0.9923691066441888,0.964495048506736,No Resampling,Multiclass
0.9409953395472703,0.986087993786063,1.4146685472496474,0.8712646933960608,0.7387690801561354,0.8595732676573468,0.9896787857120524,0.9763501853901135,0.9827025672961737,No Resampling,Multilabel
0.6976531291611185,0.9081225033288948,1.823286540049546,0.5767320621756225,0.7439451324368647,0.638149508656385,0.8693292575322866,0.9356272582025661,0.8937323855791978,Class Resampled,Multiclass
0.9248501997336884,0.9794718153573013,1.6389811738648947,0.8832002614518849,0.7000187321819339,0.8266248098120128,0.9583322442382946,0.9979533057865847,0.977720165542071,Class Resampled,Multilabel
0.8963049267643143,0.971898579671549,1.6260032102728732,0.8465710472866227,0.7104767220110311,0.8025844873126327,0.9686116788585862,0.967575360544331,0.9678348456319258,Label Resampled,Multiclass
0.9835219707057257,0.9967265867731913,1.1919191919191918,0.9771148650097784,0.8644497541826196,0.9438609491604506,0.9980761319517861,0.9948831591594348,0.9964716409678367,Label Resampled,Multilabel
0.8797436750998668,0.96875,1.5591695501730103,0.8014615917300103,0.7832520584304018,0.8072189979486358,0.9596315825736719,0.9748885538669311,0.9666231310230855,Adaptive Resampled,Multiclass
0.9847703062583223,0.9971426986240568,1.1256830601092895,0.9548062432200491,0.8410445923598597,0.9489274944665167,0.99609435257393,0.9979344860242895,0.9970110171179299,Adaptive Resampled,Multilabel
0.8962217043941412,0.9718569684864625,1.6271050521251003,0.7194132371044335,0.9016927176387389,0.8184286735130117,0.9406409578666254,0.9919204427375116,0.964894060368438,No Resampling,Multiclass
0.9405792276964048,0.9861296049711495,1.4005602240896358,0.8700613032730388,0.7472847926582846,0.8548635319277909,0.9902062665855468,0.9755724485259799,0.9825373593527331,No Resampling,Multilabel
0.7018974700399467,0.9091489125610297,1.8285873813512004,0.5870949356174039,0.7729151730851787,0.6585771107265933,0.8714278111217609,0.9360290865080838,0.8952497850619814,Class Resampled,Multiclass
0.9280126498002663,0.9807617620949844,1.6034682080924856,0.8568433812547179,0.6992377241821244,0.8259129781104312,0.9617039359535123,0.9977767993672337,0.9793923778838395,Class Resampled,Multilabel
0.9019640479360852,0.9741178428761651,1.5840407470288624,0.8527112325085466,0.7325650995894595,0.8222770995161119,0.9685537696503209,0.9719152964135521,0.9700084382589856,Label Resampled,Multiclass
0.9836051930758988,0.9967404571682201,1.1928934010152283,0.9773771053121197,0.8787024440084059,0.9437419682562892,0.9980839143252148,0.9948755533480287,0.996471644604001,Label Resampled,Multilabel
0.8810752330226365,0.9686667776298269,1.5808257522743177,0.8092714678736451,0.7755089399997724,0.8129090781841444,0.9609877350159852,0.9737680967126788,0.9667807925027243,Adaptive Resampled,Multiclass
0.9851864181091877,0.9971981802041722,1.1348314606741574,0.9566153190972088,0.8524050136479345,0.954510588737324,0.9962233375540208,0.997828613891378,0.9970229486527601,Adaptive Resampled,Multilabel
0.8945572569906791,0.9722592099422992,1.5785319652722967,0.7493529933115334,0.9023042237688038,0.8336996789093051,0.9420229546951874,0.9923452122732764,0.9659124257353796,No Resampling,Multiclass
0.941577896138482,0.9864902352418997,1.3874643874643875,0.8882846779298947,0.742002631395571,0.8459426864074517,0.9901052164098578,0.976767354965364,0.9831299578346933,No Resampling,Multilabel
0.6941577896138482,0.908288948069241,1.7991836734693878,0.6031308165375283,0.7590367232275304,0.6630391057450576,0.8712625701188305,0.9352704478483488,0.8947542306611509,Class Resampled,Multiclass
0.9257656458055925,0.9802901686640035,1.59304932735426,0.8902303453288576,0.689947478866107,0.8222495367344098,0.9604452669360501,0.9977398518603274,0.9787177042644846,Class Resampled,Multilabel
0.896055259653795,0.9720788948069241,1.611689351481185,0.8806364487845387,0.7246208146083376,0.8042474468702093,0.9686791196884057,0.9672788945247209,0.9676993199984124,Label Resampled,Multiclass
0.9834387483355526,0.9967265867731913,1.185929648241206,0.9794322909326991,0.8783062990634943,0.9459045223847037,0.998018708387255,0.9948706141627168,0.9964367564650591,Label Resampled,Multilabel
0.8793275632490013,0.9692493342210386,1.5289655172413794,0.8284799397239456,0.7581431043921506,0.8052555639704035,0.962555972965285,0.9737823086055241,0.967637876652596,Adaptive Resampled,Multiclass
0.9852696404793608,0.997212050599201,1.1355932203389831,0.9569865075411977,0.8515238477602842,0.9432621258390208,0.9962694011584103,0.9979158243249002,0.9970897020789563,Adaptive Resampled,Multilabel
0.8936418109187749,0.9716489125610297,1.5993740219092332,0.7406060891937054,0.9068426875534839,0.8283951414145806,0.940089066456116,0.9926530607193871,0.96498786872134,No Resampling,Multiclass
0.9401631158455392,0.9861434753661784,1.3894297635605006,0.8845160828676418,0.7397709668225696,0.8322333013414779,0.990257910060048,0.9752194131725833,0.9823705860845305,No Resampling,Multilabel
0.6973202396804261,0.909592765201953,1.7921363761341764,0.6250173449773136,0.7572260987341514,0.6589493692527381,0.8717014122132608,0.9366320511570203,0.8958669209758603,Class Resampled,Multiclass
0.9281790945406125,0.9807617620949844,1.6071842410196988,0.8990444839702247,0.7114697929598732,0.830412816848687,0.9615570988498842,0.9980622617697094,0.9794560811248695,Class Resampled,Multilabel
0.8992177097203728,0.9736878606302708,1.5664739884393064,0.8905056498993701,0.7345261663546594,0.805353159557931,0.9694962939965154,0.9708080215074922,0.9699062088555506,Label Resampled,Multiclass
0.9836884154460719,0.9967820683533067,1.183673469387755,0.9771469078400895,0.8796037790478787,0.9440915203375868,0.9981181705691732,0.9949859351497118,0.9965441017562907,Label Resampled,Multilabel
0.8773302263648469,0.968292276964048,1.5508819538670284,0.817671673854275,0.7795755282285567,0.7983420245200337,0.9596493031203078,0.9746589125405727,0.9665365069331834,Adaptive Resampled,Multiclass
0.985436085219707,0.9972259209942299,1.1428571428571428,0.9574969017869552,0.8517823779184843,0.942732956861443,0.996247109453699,0.997921497140137,0.9970813952287694,Adaptive Resampled,Multilabel
0.8936418109187749,0.9718292276964048,1.5892018779342723,0.7351444745304345,0.9215990553641658,0.8372054174824727,0.9407363688416802,0.9921973591135461,0.965091317376637,No Resampling,Multiclass
0.9396637816245007,0.9860741233910342,1.3848275862068966,0.8774752370351226,0.75494174840681,0.8292158327121368,0.9897231821228675,0.9761032413415567,0.9825665071320527,No Resampling,Multilabel
0.6994840213049268,0.9101753217931646,1.7934090279700914,0.5819560498528155,0.7719887281364716,0.6432089952165472,0.8730324735262723,0.936727640888885,0.8965707242695142,Class Resampled,Multiclass
0.9259320905459387,0.9800266311584553,1.6179775280898876,0.887733043158666,0.6990478611338216,0.8254361345216239,0.959700363873039,0.9976808099192115,0.9783025442517275,Class Resampled,Multilabel
0.901797603195739,0.9742010652463382,1.576271186440678,0.8721683216511474,0.7221133224196058,0.8058043759783464,0.9690072618623304,0.972132726316031,0.9703579724395669,Label Resampled,Multiclass
0.9835219707057257,0.996754327563249,1.1818181818181819,0.9778354738197041,0.8764057135432071,0.9441350952684482,0.9980568843760311,0.99502798871071,0.9965349377860581,Label Resampled,Multilabel
0.8787450066577897,0.9692770750110963,1.5202470830473576,0.7966225358025536,0.7502859589808845,0.7968808401909838,0.9614037901021115,0.9741727717349202,0.9672205900619909,Adaptive Resampled,Multiclass
0.9860186418109188,0.9973507545494895,1.1369047619047619,0.9752225650963445,0.8538369702332628,0.9442390149111948,0.9963422645231134,0.9981099072749507,0.9972232348542622,Adaptive Resampled,Multilabel
0.8911451398135819,0.9711911895250777,1.587920489296636,0.7262268623342492,0.8882389916174697,0.8295914006350485,0.939814316604514,0.9920276797359088,0.964522391804086,No Resampling,Multiclass
0.939164447403462,0.9857828450954284,1.40218878248974,0.889657977980143,0.727931786506746,0.8347641967099313,0.9895210946136711,0.975457602942655,0.9821353370688253,No Resampling,Multilabel
0.6929926764314248,0.9081225033288948,1.795608566007048,0.5974909922804111,0.7570894871914572,0.6552171941045469,0.8695447692119979,0.936080486669419,0.8945051658717156,Class Resampled,Multiclass
0.9241844207723036,0.9793331114070128,1.6355653128430296,0.9050836134231593,0.7055509942418214,0.8429395034997159,0.9583439749132875,0.9976924402742134,0.9775979267443334,Class Resampled,Multilabel
0.8975532623169108,0.9734659343098091,1.554021121039805,0.8691192417012908,0.711063410163388,0.8042640306773745,0.9690936878176298,0.9702157801243648,0.9693947908426023,Label Resampled,Multiclass
0.9836051930758988,0.9967681979582779,1.1827411167512691,0.9792550097172652,0.8775348718024447,0.9453479456086181,0.9979472560787697,0.995024362387265,0.9964782698320498,Label Resampled,Multilabel
0.8759154460719041,0.9674600532623169,1.5734406438631792,0.8125962390161064,0.7377588987713184,0.8054165530242877,0.9603211508197047,0.9719615230791426,0.9655056674430273,Adaptive Resampled,Multiclass
0.9847703062583223,0.9970872170439414,1.1475409836065573,0.9746654169496644,0.8540709068476309,0.9444973561320211,0.9960487191530163,0.9979075883709125,0.9969747963635064,Adaptive Resampled,Multilabel
0.8930592543275633,0.9715934309809143,1.593774319066148,0.7170653673807583,0.8927201129450948,0.8200160883816795,0.9392848382277923,0.9925883096539726,0.9644460539083576,No Resampling,Multiclass
0.9384154460719041,0.9852835108743897,1.4337837837837837,0.865617708002288,0.7390313924988188,0.8465229071385634,0.9898436913071741,0.9739177188686532,0.9814904725314112,No Resampling,Multilabel
0.6904960053262317,0.9065828894806924,1.8109706910459802,0.5811980948583201,0.7680084391070212,0.6448844566492966,0.8672731136160711,0.934177529947668,0.8917626237634512,Class Resampled,Multiclass
0.9214380825565912,0.9783621837549934,1.652542372881356,0.8716033803134966,0.6897488731110601,0.8291292027173001,0.9562656360411214,0.9978458094155712,0.9765907500975368,Class Resampled,Multilabel
0.8967210386151797,0.9733688415446072,1.5471394037066881,0.8651910854267528,0.7182386377902638,0.8098863999024767,0.9691348179873563,0.9702707092343547,0.9694349242690178,Label Resampled,Multiclass
0.9833555259653795,0.9966988459831336,1.19,0.9765702299182578,0.8640169932095803,0.9433437371548267,0.997963228831611,0.9948454579972793,0.9963966538502778,Label Resampled,Multilabel
0.8748335552596538,0.9678345539280959,1.5418882978723405,0.8062190090256853,0.7560176692935303,0.8065011508293531,0.9588408036473047,0.9738026234217184,0.965671552338628,Adaptive Resampled,Multiclass
0.9853528628495339,0.9971981802041722,1.1477272727272727,0.9390115055924463,0.8394620198691527,0.949332340198602,0.9962369750653993,0.9979562254450141,0.9970937980647242,Adaptive Resampled,Multilabel
0.8942243675099867,0.9718569684864625,1.5963808025177026,0.720846273069341,0.8946596798470551,0.815931479980079,0.9403538625029642,0.9926603817827223,0.9651216658743783,No Resampling,Multiclass
0.9401631158455392,0.9860047714158899,1.4033379694019472,0.891860815343466,0.754626567509854,0.8395267973181111,0.9892697195622112,0.9758179825058466,0.9822055079558846,No Resampling,Multilabel
0.6970705725699068,0.9094124500665779,1.7942307692307693,0.5979990489396924,0.7864654783470189,0.66229980275942,0.8696295799374082,0.9371164857690212,0.8947470420682547,Class Resampled,Multiclass
0.9257656458055925,0.9802901686640035,1.59304932735426,0.8858144227827015,0.6897819742253208,0.8168432535868688,0.960307353456948,0.997846922055305,0.978702650664864,Class Resampled,Multilabel
0.9012982689747004,0.9745062139369729,1.5497470489038785,0.8835315662806197,0.7289563517906829,0.7991377678234931,0.9697173448013775,0.9726373069991562,0.9709453216342699,Label Resampled,Multiclass
0.9835219707057257,0.9967265867731913,1.1919191919191918,0.9791976361918546,0.876881316707575,0.9437001495714669,0.9979704551263858,0.9949165527591296,0.996436051364856,Label Resampled,Multilabel
0.8767476697736352,0.9684309809143364,1.536799459824443,0.7954525414281713,0.7760311346719727,0.8062865367866137,0.9590110680693545,0.9747948664947043,0.9662323908128099,Adaptive Resampled,Multiclass
0.9859354194407457,0.9972952729693741,1.1538461538461537,0.9580523544983058,0.8544590886057509,0.9455249113114746,0.9964216640511055,0.998018220143953,0.9972173182108062,Adaptive Resampled,Multilabel
0.8936418109187749,0.9719124500665779,1.5845070422535212,0.7178197399646866,0.8845027132858382,0.8163343402800138,0.9405965485989762,0.992522969153168,0.9651670643660948,No Resampling,Multiclass
0.9405792276964048,0.9857551043053706,1.438375350140056,0.8761573795193008,0.7689714838433984,0.8314167203724678,0.990317148161228,0.9743806397979776,0.9819623778178642,No Resampling,Multilabel
0.6958222370173103,0.9084276520195295,1.8062927496580028,0.5917164767070465,0.7537581786423447,0.6513793220149222,0.8702465870453978,0.9357758583463167,0.8944218672226297,Class Resampled,Multiclass
0.922936085219707,0.9794718153573013,1.5982721382289418,0.8883081785259712,0.7022893264376798,0.8325549865789966,0.9588428548683465,0.9977307323835151,0.9778801211982584,Class Resampled,Multilabel
0.8980525965379494,0.9728001553484243,1.6008163265306123,0.852565900352747,0.7320365861856629,0.7973096980410578,0.9689850199985548,0.9686990118109602,0.9685851791382435,Label Resampled,Multiclass
0.9836051930758988,0.996754327563249,1.1878172588832487,0.9796499345881539,0.8832845359558255,0.9488782357166066,0.9980080068315554,0.9949194114566172,0.9964558652624319,Label Resampled,Multilabel
0.8767476697736352,0.968292276964048,1.5435516542876435,0.7999472927379329,0.7483882537301885,0.8018165103630837,0.9603218226101181,0.9737570379189132,0.9664044781554212,Adaptive Resampled,Multiclass
0.9852696404793608,0.9971981802041722,1.1412429378531073,0.973740179289252,0.8462356581204358,0.9392863337746568,0.9961955660418074,0.9979526305884131,0.9970710151975574,Adaptive Resampled,Multilabel
